id,file,line,label,encoding,source,fr,status,notes
4369801d49ee,scripts/rocket warehouse/bill's parcel.rbc,28,@talk2,utf-8,How'd it go with that Bill dude?\nDid he like the freebies?,,à_traduire,
568f71e56c44,scripts/rocket warehouse/bill's parcel.rbc,31,@parcelMsg,utf-8,[player] received Bill's Parcel\nfrom the grunt.,,à_traduire,
bfcd8dc64332,scripts/rocket warehouse/generic dialogue/archer.rbc,19,@talk,utf-8,"Archer: Yes, [player]?\pPick up the package, and head on\nnorth to Bill's house now!",,à_traduire,
89266999571d,scripts/rocket warehouse/generic dialogue/archer.rbc,23,@talk2,utf-8,"Archer: You've done well, [player].\pNow pick up the drugs from the\nscientists and head on over to\lVermilion with you!",,à_traduire,
39c3c1ab9d77,scripts/rocket warehouse/generic dialogue/female grunt 1.rbc,27,@talk,utf-8,That Day-Care Man scares me[.]\pIt's like he's all nice one moment\nand freaking ruthless the next[.],,à_traduire,
f553339a81ce,scripts/rocket warehouse/generic dialogue/female grunt 1.rbc,30,@talk2,utf-8,Oh[.]\nThis can't possibly be good news[.],,à_traduire,
63f9b6f0caee,scripts/rocket warehouse/generic dialogue/female grunt 1.rbc,33,@talk3,utf-8,Lance and the police can't hold me\ndown!\pI'm going to keep stealing and\nrobbing till the day I die!,,à_traduire,
79b447a8b82d,scripts/rocket warehouse/generic dialogue/female grunt 2.rbc,19,@talk2,cp1252,"What's all the commotion?\pIt's not as if we joined Team\nRocket because we were after\lsocietal acceptance, is it?",,à_traduire,
35049d2f9b0f,scripts/rocket warehouse/generic dialogue/female grunt 2.rbc,23,@talk,cp1252,"When I was little, I wanted to go\nto Hoenn to be a Contest star.\pNow I'm a hard-edged Pokémon\ngangster. And I love it.\pWe do grow up, don't we?",,à_traduire,
9def2aa5ba8c,scripts/rocket warehouse/generic dialogue/grunt 1.rbc,27,@talk,utf-8,"I just have this feeling like I\nlook a little conspicuous walking\laround town with this big red ""R""\lon my chest.\pMaybe I'm just being paranoid[.]",,à_traduire,
0998bc45e7d6,scripts/rocket warehouse/generic dialogue/grunt 1.rbc,30,@talk2,utf-8,What's happening?\n[.]Is it something bad?,,à_traduire,
7328e300504e,scripts/rocket warehouse/generic dialogue/grunt 1.rbc,33,@talk3,utf-8,"Man, what am I going to do with my\nlife now?\p[.]\pWhat's mom going to say about me\nif she finds out?",,à_traduire,
de9d7e9c497c,scripts/rocket warehouse/generic dialogue/grunt 2.rbc,27,@talk,cp1252,Before I joined Team Rocket I used\nto always wonder what the Pokémon\lin the Day-Care did while their\lTrainers were away.\pHehehe[.]\nNow I'm glad I never did use it.,,à_traduire,
e06f4e1b5c5b,scripts/rocket warehouse/generic dialogue/grunt 2.rbc,30,@talk2,cp1252,"Oh, oh, oh, oh!\nWhat's going on?",,à_traduire,
56cd8e3bbe0f,scripts/rocket warehouse/generic dialogue/grunt 2.rbc,33,@talk3,cp1252,Ha!\pIt's not as if I can afford\nanything at the Poké Mart anyway[.],,à_traduire,
015f2ec87f85,scripts/rocket warehouse/generic dialogue/grunt 3.rbc,27,@talk,cp1252,Apparently Pokémon eggs are all\nthe rage in Johto and Hoenn.\pYet most people here seem as if\nthey don't even know they exist.\pHa! Which means we can take them\nall for ourselves without trouble.,,à_traduire,
b20f0b9a7e2c,scripts/rocket warehouse/generic dialogue/grunt 3.rbc,30,@talk2,cp1252,"I need to see, dammit!",,à_traduire,
4c2dd8558543,scripts/rocket warehouse/generic dialogue/grunt 3.rbc,33,@talk3,cp1252,Hm[.]\nMaybe I should just catch and\ltrain my own Pokémon like a normal\lTrainer now..?\p[.]\pArgh!\nI don't know what I should do!,,à_traduire,
494ef6b623ca,scripts/rocket warehouse/generic dialogue/grunt 4.rbc,11,@talk,utf-8,"Man, I hope that Lapras will lay\nan egg before too long[.]\pThose things are so rare, man[.]\nBe such a shame to let it go[.]",,à_traduire,
20abb69660b4,scripts/rocket warehouse/generic dialogue/grunt 5 (up top).rbc,11,@talk,utf-8,"That Machoke there belongs to some\nHiker who hasn't been back for it\lfor like a year.\pHaha!\pWell, he sure can't complain that\nit hasn't gotten enough exercise\lwhen he finally gets it back.",,à_traduire,
f70ef2b4dadc,scripts/rocket warehouse/generic dialogue/machoke.rbc,15,@talk,utf-8,Machoke: Gwawah[.],,à_traduire,
5fcad38bd1e6,scripts/rocket warehouse/generic dialogue/primeape.rbc,15,@talk,utf-8,Primeape: Pyayah..!,,à_traduire,
c58ef105509a,scripts/rocket warehouse/generic dialogue/ronnie.rbc,29,@talk,utf-8,"Ronnie: Oooh yeah!\pYou're missing out, [player]!\nThis burglery is where it's at!",,à_traduire,
13255877dbd0,scripts/rocket warehouse/generic dialogue/ronnie.rbc,32,@talk2,utf-8,"Ronnie: I need to see, I need to\nsee!",,à_traduire,
6b52808fe9d7,scripts/rocket warehouse/generic dialogue/ronnie.rbc,35,@talk3,utf-8,"Ronnie: Well, [player], what are we\ngoing to do now?\pWe're going to keep being badasses\nas always, right?\p[.]\pYou know, I heard these guys back\nat HQ in Celadon were setting up\lsome kind of rewards program for\lthe most infamous criminals in\lTeam Rocket.\pNice timing, right?\nI say screw taking Lance's bait!\pI'm gonna be as bad as I can\npossible be, dammit!",,à_traduire,
25e83cb07c5f,scripts/rocket warehouse/generic dialogue/scientist 1.rbc,10,@talk,utf-8,"Hmmm[.] yes[.] the exponential\nfunction[.] with the product of[.]\lthe square root of negative one[.]\land pi[.] as input, and[.] oh..!",,à_traduire,
f7a82be63e0b,scripts/rocket warehouse/generic dialogue/scientist 2.rbc,10,@talk,utf-8,"Hahahaha!\nOh my God, that's insane!\p[.]\p(Okay, just one more cat video and\nI'll get back to work, now[.])",,à_traduire,
2c0701378024,scripts/rocket warehouse/generic dialogue/scientist 3 (steroid giver).rbc,31,@talk,cp1252,"Yes, you're [player]?\pThe grunt who's carrying out the\nsmuggling deal with Lt. Surge?\pYeah, it took us ages to get it\nstrong enough, but here's the\lstuff he wanted.\pTreat it with care, now!",,à_traduire,
9b823b88a1da,scripts/rocket warehouse/generic dialogue/scientist 3 (steroid giver).rbc,34,@talk2,cp1252,"Synthesizing first-grade anabolics\nis a crafty art.\pEspecially when it's for a great\nbig brute of a man, I tell ya!",,à_traduire,
e93a7825c879,scripts/rocket warehouse/generic dialogue/scientist 3 (steroid giver).rbc,37,@talk3,cp1252,We are working to create drugs\nthat will make Pokémon stronger\land faster!,,à_traduire,
3d8ba18b561e,scripts/rocket warehouse/generic dialogue/scientist 3 (steroid giver).rbc,41,@steroidGet,cp1252,[player] received the Steroids from\nthe Rocket scientist.,,à_traduire,
d3da6609d4ab,scripts/rocket warehouse/generic dialogue/scientist 4.rbc,11,@talk,utf-8,I am taking my revenge on all the\nkids who picked on me in high\lschool by becoming the ultimate\levil scientist!,,à_traduire,
6e05214d32f2,scripts/rocket warehouse/generic dialogue/scientist 5.rbc,11,@talk,cp1252,"Ah[.]\nPokémon[.]\pIf you can't exploit them for\nprofit, what's the use of them?",,à_traduire,
5d88d4f2bd6f,scripts/rocket warehouse/generic dialogue/scientist 6 (psyduck scientist).rbc,12,@talk,utf-8,"I suppose you're wondering why we\nput a Psyduck inside this fence\land not in the pond over there?\pYeah, don't worry about it;\nit lacks the intelligence to even\lrealize it's out of water, see.\pIt's pretty funny.",,à_traduire,
6e29fa268328,scripts/rocket warehouse/introductory level script.rbc,149,@DCtalk,cp1252,"Greetings, sir.\pSome fresh meat here for you, in\nmore ways than one.",,à_traduire,
443a73532a36,scripts/rocket warehouse/introductory level script.rbc,154,@adminEllipses,cp1252,Archer: [.],,à_traduire,
586a6b06327d,scripts/rocket warehouse/introductory level script.rbc,166,@adminTalk,cp1252,"Archer: What have we got here?\nA male Nidoran, is it?\pWell, it may be cute, but it\ncertainly won't be of any use for\lmanual labor, hmm?",,à_traduire,
52ecf7edbfe7,scripts/rocket warehouse/introductory level script.rbc,170,@DCtalk2,cp1252,"No, indeed.\pBut if I recall correctly it\nshould be pretty-- er[.]\lversatile in the breeding\ldepartment.",,à_traduire,
1bf61533b7c6,scripts/rocket warehouse/introductory level script.rbc,178,@adminTalk2,cp1252,Archer: That so?,,à_traduire,
388b4312f7ad,scripts/rocket warehouse/introductory level script.rbc,181,@adminTalk3,cp1252,"You, grunt!\pGo throw this little fella in the\nbreeding pit.\pTry get it close to that Cubone\nwe've got there too-- we could\luse a few more Cubone eggs.",,à_traduire,
f8f59b984640,scripts/rocket warehouse/introductory level script.rbc,185,@yessir,cp1252,"Yes, sir!",,à_traduire,
452a0e43fe07,scripts/rocket warehouse/introductory level script.rbc,235,@DCtalk3,cp1252,"Well, I'll be on my way.",,à_traduire,
865226370451,scripts/rocket warehouse/introductory level script.rbc,252,@adminTalk4,cp1252,"Archer: Well, then!\n[.]and you are..?",,à_traduire,
9e7c1c9d1de0,scripts/rocket warehouse/introductory level script.rbc,260,@adminTalk5,cp1252,"Archer: [.]\c\h08ó\nAh, so you're [player].\pWelcome to Cerulean-- the city of\nbeautiful flowing water, or\lwhatever the hell it is.\pMake yourself at home in our\nhumble little Rocket base, but\lplease don't feed the Pokémon, if\lyou'd be so kind.",,à_traduire,
f8bc4c34a2b7,scripts/rocket warehouse/introductory level script.rbc,265,@adminTalk6,cp1252,"I got the message from Boss about\nyour mission.\pBill's house is just north of the\ncity along Route 25, right on the\lother side of Nugget Bridge.\pIt's pretty big-- you won't miss\nit.",,à_traduire,
f7e812dee41d,scripts/rocket warehouse/introductory level script.rbc,269,@adminTalk7,cp1252,"I had a box of a few rarities put\ntogether per Boss's request.\pHonestly, if I were Bill, I'd take\nthe job in a heartbeat if the\lstuff in there was what I was\lbeing offered, but then I've heard\lhe is a bit of a picky weirdo.",,à_traduire,
33209c0f0759,scripts/rocket warehouse/introductory level script.rbc,274,@adminTalk7.5,cp1252,You can go collect the parcel up\nin the storage room over there.,,à_traduire,
14c34f0f8d3b,scripts/rocket warehouse/introductory level script.rbc,277,@adminTalk8,cp1252,"Now if you'll excuse me, I'll have\nto give these rookies here a crash\lcourse in the art of a good\lburglery.\pThis part is always good fun.",,à_traduire,
fecc889a0e16,scripts/rocket warehouse/introductory level script.rbc,399,@ronTalk1,cp1252,"Ronnie: You guys! You're not gonna\nbelieve this:\lThe cops are in town!\pThey're up by the old TM\ncollector's house-- I swear, we\lonly barely got away before they\lhad us in cuffs just now!",,à_traduire,
67bd197a27d6,scripts/rocket warehouse/introductory level script.rbc,402,@gruntTalk1,cp1252,"No kidding, man-- what do you\nthink we're all so worked up over?",,à_traduire,
c7089bed6ecd,scripts/rocket warehouse/introductory level script.rbc,405,@gruntTalk2,cp1252,"Jeez, what are we going to do?\nYou think they're onto us?",,à_traduire,
7e3c3e40ec4d,scripts/rocket warehouse/introductory level script.rbc,408,@gruntTalk3,cp1252,"But they couldn't have seen us!\nWe were real stealth-like!\pThey've got no reason to think it\nwas us and not some other old\lburglar, have they?",,à_traduire,
ef74d14ea0ad,scripts/rocket warehouse/introductory level script.rbc,411,@gruntTalk4,cp1252,"Come on!\pYou can't know if at least one of\nus didn't slip up and get spotted\lat some point!\pI mean, I'm sure it doesn't take a\ngenius of a bystander to spot a\lcrew of Rockets running around and\la house being robbed and somehow\lconnect the two, does it?",,à_traduire,
25dd5cc90da4,scripts/rocket warehouse/introductory level script.rbc,416,@ARTalk1,cp1252,"Archer: That's enough.\c\h08ó\nPlease be quiet, all.\pThere should be no reason for\nalarm.\pThe police have arrived at the\nscene a lot quicker than they\lusually do, granted, but there's\lno reason for them to suspect us\lin particular just yet.",,à_traduire,
3568d7282da9,scripts/rocket warehouse/introductory level script.rbc,420,@ARTalk2,cp1252,"And, even if they did, well[.]\pWe've got enough influence in the\nKanto police department to ensure\lthe repercussions for us will be\lminimal.",,à_traduire,
b444cb52020f,scripts/rocket warehouse/introductory level script.rbc,423,@ARTalk3,cp1252,"No, this is a far too\nlow-impact episode for them to\ltake any definite action.\p[.]\pUnless, of course--",,à_traduire,
fb9fca399f92,scripts/rocket warehouse/introductory level script.rbc,426,@yell,cp1252,"Hey, guys! Check this out!\nIt's on the TV!\pGet over here, quick!",,à_traduire,
039e79fe8591,scripts/rocket warehouse/introductory level script.rbc,707,@rivalTalk,cp1252,"Ronnie: There you are, [player]!\nDude, you better get over here!\pEverybody's all in a frenzy about\nsome strong-ass Trainer that came\lin here just now.\pI just got here, so I haven't got\na clue what happened, but it\lsounds pretty darn exciting.\pCome on!",,à_traduire,
332d43d6d3e7,scripts/rocket warehouse/introductory level script.rbc,711,@gruntOneTalk,cp1252,"I'm telling you, he beat me\nstraight out without even breaking\la sweat!\pIt's like I barely got the chance\nto even make a move before he was\lall up in my face demanding I give\lhim prize money!",,à_traduire,
1eb9a9139366,scripts/rocket warehouse/introductory level script.rbc,715,@gruntTwoTalk,cp1252,"Tell me about it. That spiky-\nhaired kid was ruthless, man.\pWhere do you think he came from?\pMust have been some rich little\nchild prodigy who ran away from\lPokémon school or something.\lDisgusting.",,à_traduire,
0b9bce5b8b30,scripts/rocket warehouse/introductory level script.rbc,720,@gruntTwoTalkExtra,cp1252,And where the hell did he get all\nthose uber-powerful Pokémon?\pThat's some irresponsible\nparenting right there if you ask\lme.,,à_traduire,
b1311a1ff90b,scripts/rocket warehouse/introductory level script.rbc,724,@rivalTalk2,cp1252,Ronnie: What?,,à_traduire,
1f28f62044ae,scripts/rocket warehouse/introductory level script.rbc,729,@rivalTalk3,cp1252,"You guys are telling me you got\nyour asses handed to you by some\lkid?\pWho taught you guys how to battle,\nhuh? Your moms?",,à_traduire,
a08e4358811e,scripts/rocket warehouse/introductory level script.rbc,747,@rivalTalk4,cp1252,"I'm not buying this, [player].",,à_traduire,
c414ee094d82,scripts/rocket warehouse/introductory level script.rbc,751,@rivalTalk5,cp1252,I'll go hunt down this twerp and\nwe'll see who's the real prodigy\laround here. Geez.,,à_traduire,
4cae98df8506,scripts/rocket warehouse/introductory level script.rbc,755,@gruntOneTalkTwo,cp1252,"Suit yourself, pal.\pI'm gonna go hit the Pokémon\nCenter for a while.\pCan't find any damn fossils\naround here anyway.",,à_traduire,
d379e62758d8,scripts/rocket warehouse/introductory level script.rbc,759,@gruntTwoTalkTwo,cp1252,Roger that.,,à_traduire,
b0ca1a96d8ad,scripts/rocket warehouse/introductory level script.rbc,799,@gruntThreeTalk,cp1252,I-I think the Pokémon Center\nsounds pretty nice right about\lnow.,,à_traduire,
f0c92bfc9df2,scripts/rocket warehouse/introductory level script.rbc,823,@rivalTalk6,cp1252,"Talk about a bunch of wussies.\pYou're not scared of some little\nkid Trainer, are you, [player]?",,à_traduire,
11bfe1e5a971,scripts/rocket warehouse/introductory level script.rbc,827,@rivalTalkYes,cp1252,"[.]\pDude, stop contradicting me; this\nis not very productive!\pAnyway, you better harden up,\nthen!\pSee, [player], a true gangster is\nicy and fearless like a renegade!\pYou could learn a thing or two\nfrom me, I'm telling you.",,à_traduire,
849d67e5809d,scripts/rocket warehouse/introductory level script.rbc,831,@rivalTalkNo,cp1252,"See, that's what I'm talking\nabout, man!\pI knew you were a cool dude like\nthat.",,à_traduire,
7d97d4e23613,scripts/rocket warehouse/introductory level script.rbc,835,@rivalTalk7,cp1252,"Come on!\pSpiky-haired little twerpy kids or\nancient old Pokémon bones-- I'm\lnot leaving this damn cave till I\lfind something that'll make Petrel\lsee me for the dedicated master\lcriminal that I am!\pLet's go, damn it!",,à_traduire,
0099b0808a58,scripts/rocket warehouse/mission-end level script.rbc,206,@TVtalk,cp1252,Announcer: The regional police\nforce is reportedly working around\lthe clock to implement Lance's new\lanti-crime program.\pWe will bring you more news on its\nprogress as it arrives.,,à_traduire,
99bef6742ae4,scripts/rocket warehouse/mission-end level script.rbc,209,@adminTalk1,cp1252,Archer: [.],,à_traduire,
9d270ad7aefa,scripts/rocket warehouse/mission-end level script.rbc,212,@hysteria1,cp1252,Oh no!\nThey're onto us!,,à_traduire,
671583c00997,scripts/rocket warehouse/mission-end level script.rbc,215,@hysteria2,cp1252,I knew those cops meant trouble!\nNow what are we going to do?!,,à_traduire,
158c0fbcd303,scripts/rocket warehouse/mission-end level script.rbc,219,@hysteria3,cp1252,"Man, I don't want to go to jail!",,à_traduire,
bbf4e50a8bc0,scripts/rocket warehouse/mission-end level script.rbc,224,@gruntTalk1,cp1252,Ronnie!\nYou worthless piece of crap!\pNow we've got the police and the\ngovernment on our heels all\lbecause you couldn't keep yourself\lfrom robbing every little girl you\lcame across!,,à_traduire,
2973ae59b3e8,scripts/rocket warehouse/mission-end level script.rbc,227,@gruntTalk2,cp1252,"Yeah, you punk!\pWhy couldn't you just stick to the\nmission like the rest of us, huh?\pYou always had to be the hothead,\ndidn't you?",,à_traduire,
